Recipe ID,Recipe Name,shared_molecule_Compound_ID,Compound_CAS_Number
R0000097,Apple and butterscotch sponge pudding,610,142-92-7
R0000097,Apple and butterscotch sponge pudding,611,100-51-6
R0000097,Apple and butterscotch sponge pudding,616,629-33-4
R0000097,Apple and butterscotch sponge pudding,107,1072-83-9
R0000097,Apple and butterscotch sponge pudding,108,78-84-2
R0000097,Apple and butterscotch sponge pudding,628,99-86-5
R0000097,Apple and butterscotch sponge pudding,630,71-41-0
R0000097,Apple and butterscotch sponge pudding,136,123-51-3
R0000097,Apple and butterscotch sponge pudding,143,35044-68-9
R0000097,Apple and butterscotch sponge pudding,657,124-13-0
R0000097,Apple and butterscotch sponge pudding,670,112-31-2
R0000097,Apple and butterscotch sponge pudding,159,6789-80-6
R0000097,Apple and butterscotch sponge pudding,673,123-35-3
R0000097,Apple and butterscotch sponge pudding,980,6032-29-7
R0000097,Apple and butterscotch sponge pudding,675,18409-17-1
R0000097,Apple and butterscotch sponge pudding,166,112-30-1
R0000097,Apple and butterscotch sponge pudding,174,623-42-7
R0000097,Apple and butterscotch sponge pudding,177,127-91-3
R0000097,Apple and butterscotch sponge pudding,703,98-01-1
R0000097,Apple and butterscotch sponge pudding,704,10482-56-1
R0000097,Apple and butterscotch sponge pudding,800,109-94-4
R0000097,Apple and butterscotch sponge pudding,118,821-55-6
R0000097,Apple and butterscotch sponge pudding,198,109-52-4
R0000097,Apple and butterscotch sponge pudding,203,3391-86-4
R0000097,Apple and butterscotch sponge pudding,204,106-44-5
R0000097,Apple and butterscotch sponge pudding,719,79-09-4
R0000097,Apple and butterscotch sponge pudding,211,13360-64-0
R0000097,Apple and butterscotch sponge pudding,215,65-85-0
R0000097,Apple and butterscotch sponge pudding,218,705-86-2
R0000097,Apple and butterscotch sponge pudding,220,3208-16-0
R0000097,Apple and butterscotch sponge pudding,734,122-78-1
R0000097,Apple and butterscotch sponge pudding,224,95-48-7
R0000097,Apple and butterscotch sponge pudding,229,57-10-3
R0000097,Apple and butterscotch sponge pudding,742,74-93-1
R0000097,Apple and butterscotch sponge pudding,978,106-68-3
R0000097,Apple and butterscotch sponge pudding,241,706-14-9
R0000097,Apple and butterscotch sponge pudding,243,142-62-1
R0000097,Apple and butterscotch sponge pudding,756,589-98-0
R0000097,Apple and butterscotch sponge pudding,249,110-86-1
R0000097,Apple and butterscotch sponge pudding,764,96-17-3
R0000097,Apple and butterscotch sponge pudding,299,112-05-0
R0000097,Apple and butterscotch sponge pudding,772,590-86-3
R0000097,Apple and butterscotch sponge pudding,471,101-97-3
R0000097,Apple and butterscotch sponge pudding,269,3681-71-8
R0000097,Apple and butterscotch sponge pudding,786,616-25-1
R0000097,Apple and butterscotch sponge pudding,275,143-07-7
R0000097,Apple and butterscotch sponge pudding,282,121-33-5
R0000097,Apple and butterscotch sponge pudding,798,111-27-3
R0000097,Apple and butterscotch sponge pudding,288,71-36-3
R0000097,Apple and butterscotch sponge pudding,292,111-87-5
R0000097,Apple and butterscotch sponge pudding,806,78-83-1
R0000097,Apple and butterscotch sponge pudding,298,64-18-6
R0000097,Apple and butterscotch sponge pudding,811,544-63-8
R0000097,Apple and butterscotch sponge pudding,301,106-32-1
R0000097,Apple and butterscotch sponge pudding,822,90-02-8
R0000097,Apple and butterscotch sponge pudding,827,497-03-0
R0000097,Apple and butterscotch sponge pudding,317,141-78-6
R0000097,Apple and butterscotch sponge pudding,322,67-64-1
R0000097,Apple and butterscotch sponge pudding,836,7786-61-0
R0000097,Apple and butterscotch sponge pudding,841,32736-91-7
R0000097,Apple and butterscotch sponge pudding,333,110-19-0
R0000097,Apple and butterscotch sponge pudding,847,119-36-8
R0000097,Apple and butterscotch sponge pudding,338,98-00-0
R0000097,Apple and butterscotch sponge pudding,340,90-12-0
R0000097,Apple and butterscotch sponge pudding,346,23696-85-7
R0000097,Apple and butterscotch sponge pudding,357,79-31-2
R0000097,Apple and butterscotch sponge pudding,358,334-48-5
R0000097,Apple and butterscotch sponge pudding,890,14667-55-1
R0000097,Apple and butterscotch sponge pudding,893,600-14-6
R0000097,Apple and butterscotch sponge pudding,384,116-53-0
R0000097,Apple and butterscotch sponge pudding,909,110-43-0
R0000097,Apple and butterscotch sponge pudding,398,108-29-2
R0000097,Apple and butterscotch sponge pudding,400,111-70-6
R0000097,Apple and butterscotch sponge pudding,913,107-92-6
R0000097,Apple and butterscotch sponge pudding,918,107-87-9
R0000097,Apple and butterscotch sponge pudding,920,2628-17-3
R0000097,Apple and butterscotch sponge pudding,922,104-76-7
R0000097,Apple and butterscotch sponge pudding,410,25152-84-5
R0000097,Apple and butterscotch sponge pudding,926,108-50-9
R0000097,Apple and butterscotch sponge pudding,927,83-34-1
R0000097,Apple and butterscotch sponge pudding,419,64-17-5
R0000097,Apple and butterscotch sponge pudding,424,3777-69-3
R0000097,Apple and butterscotch sponge pudding,431,99999-08-0
R0000097,Apple and butterscotch sponge pudding,435,36653-82-4
R0000097,Apple and butterscotch sponge pudding,158,112-80-1
R0000097,Apple and butterscotch sponge pudding,954,106-24-1
R0000097,Apple and butterscotch sponge pudding,671,64-19-7
R0000097,Apple and butterscotch sponge pudding,958,123-72-8
R0000097,Apple and butterscotch sponge pudding,461,562-74-3
R0000097,Apple and butterscotch sponge pudding,974,75-07-0
R0000097,Apple and butterscotch sponge pudding,466,108-39-4
R0000097,Apple and butterscotch sponge pudding,468,112-17-4
R0000097,Apple and butterscotch sponge pudding,761,928-96-1
R0000097,Apple and butterscotch sponge pudding,985,100-42-5
R0000097,Apple and butterscotch sponge pudding,990,620-02-0
R0000097,Apple and butterscotch sponge pudding,490,7783-06-04
R0000097,Apple and butterscotch sponge pudding,1004,123-38-6
R0000097,Apple and butterscotch sponge pudding,1013,110-62-3
R0000097,Apple and butterscotch sponge pudding,1018,112-37-8
R0000098,Creamed spinach,519,93-58-3
R0000098,Creamed spinach,521,17283-81-7
R0000098,Creamed spinach,524,124-07-2
R0000098,Creamed spinach,1040,60-12-8
R0000098,Creamed spinach,1045,111-71-7
R0000098,Creamed spinach,40,109-08-0
R0000098,Creamed spinach,554,124-19-6
R0000098,Creamed spinach,556,123-32-0
R0000098,Creamed spinach,1070,100-52-7
R0000098,Creamed spinach,1080,774-64-1
R0000098,Creamed spinach,1082,143-08-8
R0000098,Creamed spinach,62,142-83-6
R0000098,Creamed spinach,1091,93-89-0
R0000098,Creamed spinach,1092,99-85-4
R0000098,Creamed spinach,587,97-54-1
R0000098,Creamed spinach,595,111-13-7
R0000098,Creamed spinach,599,75-18-3
R0000098,Creamed spinach,602,470-82-6
R0000098,Creamed spinach,606,103-45-7
R0000098,Creamed spinach,610,142-92-7
R0000098,Creamed spinach,620,94-59-7
R0000098,Creamed spinach,1135,2548-87-0
R0000098,Creamed spinach,1137,3913-81-3
R0000098,Creamed spinach,628,99-86-5
R0000098,Creamed spinach,118,821-55-6
R0000098,Creamed spinach,1146,502-69-2
R0000098,Creamed spinach,643,91-10-1
R0000098,Creamed spinach,136,123-51-3
R0000098,Creamed spinach,1166,928-97-2
R0000098,Creamed spinach,657,124-13-0
R0000098,Creamed spinach,159,6789-80-6
R0000098,Creamed spinach,673,123-35-3
R0000098,Creamed spinach,1187,1576-95-0
R0000098,Creamed spinach,165,97-53-0
R0000098,Creamed spinach,680,141-12-8
R0000098,Creamed spinach,171,79-92-5
R0000098,Creamed spinach,174,623-42-7
R0000098,Creamed spinach,688,98-86-2
R0000098,Creamed spinach,177,127-91-3
R0000098,Creamed spinach,116,116-26-7
R0000098,Creamed spinach,704,10482-56-1
R0000098,Creamed spinach,1142,432-25-7
R0000098,Creamed spinach,199,2463-77-6
R0000098,Creamed spinach,203,3391-86-4
R0000098,Creamed spinach,719,79-09-4
R0000098,Creamed spinach,211,13360-64-0
R0000098,Creamed spinach,734,122-78-1
R0000098,Creamed spinach,1247,4313-02-04
R0000098,Creamed spinach,1270,150-86-7
R0000098,Creamed spinach,761,928-96-1
R0000098,Creamed spinach,764,96-17-3
R0000098,Creamed spinach,269,3681-71-8
R0000098,Creamed spinach,784,105-87-3
R0000098,Creamed spinach,273,80-26-2
R0000098,Creamed spinach,786,616-25-1
R0000098,Creamed spinach,275,143-07-7
R0000098,Creamed spinach,793,99-83-2
R0000098,Creamed spinach,282,121-33-5
R0000098,Creamed spinach,798,111-27-3
R0000098,Creamed spinach,800,109-94-4
R0000098,Creamed spinach,292,111-87-5
R0000098,Creamed spinach,806,78-83-1
R0000098,Creamed spinach,295,93-15-2
R0000098,Creamed spinach,298,64-18-6
R0000098,Creamed spinach,811,544-63-8
R0000098,Creamed spinach,305,91-16-7
R0000098,Creamed spinach,827,497-03-0
R0000098,Creamed spinach,317,141-78-6
R0000098,Creamed spinach,836,7786-61-0
R0000098,Creamed spinach,333,110-19-0
R0000098,Creamed spinach,847,119-36-8
R0000098,Creamed spinach,361,586-62-9
R0000098,Creamed spinach,1401,928-95-0
R0000098,Creamed spinach,890,14667-55-1
R0000098,Creamed spinach,1403,98-03-3
R0000098,Creamed spinach,909,110-43-0
R0000098,Creamed spinach,400,111-70-6
R0000098,Creamed spinach,913,107-92-6
R0000098,Creamed spinach,918,107-87-9
R0000098,Creamed spinach,410,25152-84-5
R0000098,Creamed spinach,413,557-48-2
R0000098,Creamed spinach,926,108-50-9
R0000098,Creamed spinach,426,89-83-8
R0000098,Creamed spinach,434,115-95-7
R0000098,Creamed spinach,954,106-24-1
R0000098,Creamed spinach,671,64-19-7
R0000098,Creamed spinach,445,123-15-9
R0000098,Creamed spinach,461,562-74-3
R0000098,Creamed spinach,978,106-68-3
R0000098,Creamed spinach,249,110-86-1
R0000098,Creamed spinach,985,100-42-5
R0000098,Creamed spinach,1004,123-38-6
R0000098,Creamed spinach,1012,99-87-6
R0000098,Creamed spinach,1013,110-62-3
R0000098,Creamed spinach,1015,106-25-2
R0000098,Creamed spinach,504,138-87-4
R0000099,Baked rice pudding,512,123-29-5
R0000099,Baked rice pudding,519,93-58-3
R0000099,Baked rice pudding,524,124-07-2
R0000099,Baked rice pudding,1040,60-12-8
R0000099,Baked rice pudding,1049,67-63-0
R0000099,Baked rice pudding,602,470-82-6
R0000099,Baked rice pudding,549,503-74-2
R0000099,Baked rice pudding,550,13925-00-3
R0000099,Baked rice pudding,40,109-08-0
R0000099,Baked rice pudding,554,124-19-6
R0000099,Baked rice pudding,556,123-32-0
R0000099,Baked rice pudding,563,762-29-8
R0000099,Baked rice pudding,56,123-92-2
R0000099,Baked rice pudding,1082,143-08-8
R0000099,Baked rice pudding,62,142-83-6
R0000099,Baked rice pudding,63,625-33-2
R0000099,Baked rice pudding,576,4180-23-8
R0000099,Baked rice pudding,1091,93-89-0
R0000099,Baked rice pudding,1092,99-85-4
R0000099,Baked rice pudding,586,78-70-6
R0000099,Baked rice pudding,587,97-54-1
R0000099,Baked rice pudding,1102,543-49-7
R0000099,Baked rice pudding,1104,90-05-1
R0000099,Baked rice pudding,595,111-13-7
R0000099,Baked rice pudding,599,75-18-3
R0000099,Baked rice pudding,600,71-23-8
R0000099,Baked rice pudding,90,89-78-1
R0000099,Baked rice pudding,954,106-24-1
R0000099,Baked rice pudding,606,103-45-7
R0000099,Baked rice pudding,101,87-44-5
R0000099,Baked rice pudding,620,94-59-7
R0000099,Baked rice pudding,628,99-86-5
R0000099,Baked rice pudding,118,821-55-6
R0000099,Baked rice pudding,136,123-51-3
R0000099,Baked rice pudding,108,78-84-2
R0000099,Baked rice pudding,139,91-22-5
R0000099,Baked rice pudding,143,35044-68-9
R0000099,Baked rice pudding,657,124-13-0
R0000099,Baked rice pudding,148,120-51-4
R0000099,Baked rice pudding,794,689-67-8
R0000099,Baked rice pudding,670,112-31-2
R0000099,Baked rice pudding,671,64-19-7
R0000099,Baked rice pudding,673,123-35-3
R0000099,Baked rice pudding,165,97-53-0
R0000099,Baked rice pudding,166,112-30-1
R0000099,Baked rice pudding,680,141-12-8
R0000099,Baked rice pudding,171,79-92-5
R0000099,Baked rice pudding,174,623-42-7
R0000099,Baked rice pudding,177,127-91-3
R0000099,Baked rice pudding,183,141-79-7
R0000099,Baked rice pudding,703,98-01-1
R0000099,Baked rice pudding,704,10482-56-1
R0000099,Baked rice pudding,198,109-52-4
R0000099,Baked rice pudding,199,2463-77-6
R0000099,Baked rice pudding,203,3391-86-4
R0000099,Baked rice pudding,204,106-44-5
R0000099,Baked rice pudding,719,79-09-4
R0000099,Baked rice pudding,211,13360-64-0
R0000099,Baked rice pudding,1064,108-95-2
R0000099,Baked rice pudding,218,705-86-2
R0000099,Baked rice pudding,220,3208-16-0
R0000099,Baked rice pudding,734,122-78-1
R0000099,Baked rice pudding,224,95-48-7
R0000099,Baked rice pudding,229,57-10-3
R0000099,Baked rice pudding,742,74-93-1
R0000099,Baked rice pudding,241,706-14-9
R0000099,Baked rice pudding,243,142-62-1
R0000099,Baked rice pudding,249,110-86-1
R0000099,Baked rice pudding,764,96-17-3
R0000099,Baked rice pudding,811,544-63-8
R0000099,Baked rice pudding,772,590-86-3
R0000099,Baked rice pudding,784,105-87-3
R0000099,Baked rice pudding,273,80-26-2
R0000099,Baked rice pudding,786,616-25-1
R0000099,Baked rice pudding,275,143-07-7
R0000099,Baked rice pudding,793,99-83-2
R0000099,Baked rice pudding,282,121-33-5
R0000099,Baked rice pudding,798,111-27-3
R0000099,Baked rice pudding,800,109-94-4
R0000099,Baked rice pudding,292,111-87-5
R0000099,Baked rice pudding,806,78-83-1
R0000099,Baked rice pudding,295,93-15-2
R0000099,Baked rice pudding,298,64-18-6
R0000099,Baked rice pudding,299,112-05-0
R0000099,Baked rice pudding,308,89-74-7
R0000099,Baked rice pudding,822,90-02-8
R0000099,Baked rice pudding,827,497-03-0
R0000099,Baked rice pudding,317,141-78-6
R0000099,Baked rice pudding,651,1604-28-0
R0000099,Baked rice pudding,836,7786-61-0
R0000099,Baked rice pudding,338,98-00-0
R0000099,Baked rice pudding,340,90-12-0
R0000099,Baked rice pudding,346,23696-85-7
R0000099,Baked rice pudding,361,586-62-9
R0000099,Baked rice pudding,374,91-64-5
R0000099,Baked rice pudding,890,14667-55-1
R0000099,Baked rice pudding,893,600-14-6
R0000099,Baked rice pudding,384,116-53-0
R0000099,Baked rice pudding,909,110-43-0
R0000099,Baked rice pudding,400,111-70-6
R0000099,Baked rice pudding,913,107-92-6
R0000099,Baked rice pudding,918,107-87-9
R0000099,Baked rice pudding,920,2628-17-3
R0000099,Baked rice pudding,413,557-48-2
R0000099,Baked rice pudding,926,108-50-9
R0000099,Baked rice pudding,927,83-34-1
R0000099,Baked rice pudding,929,78-59-1
R0000099,Baked rice pudding,424,3777-69-3
R0000099,Baked rice pudding,426,89-83-8
R0000099,Baked rice pudding,431,99999-08-0
R0000099,Baked rice pudding,434,115-95-7
R0000099,Baked rice pudding,435,36653-82-4
R0000099,Baked rice pudding,158,112-80-1
R0000099,Baked rice pudding,442,7212-44-4
R0000099,Baked rice pudding,445,123-15-9
R0000099,Baked rice pudding,958,123-72-8
R0000099,Baked rice pudding,972,1669-44-9
R0000099,Baked rice pudding,461,562-74-3
R0000099,Baked rice pudding,466,108-39-4
R0000099,Baked rice pudding,985,100-42-5
R0000099,Baked rice pudding,990,620-02-0
R0000099,Baked rice pudding,490,7783-06-04
R0000099,Baked rice pudding,1004,123-38-6
R0000099,Baked rice pudding,1012,99-87-6
R0000099,Baked rice pudding,1013,110-62-3
R0000099,Baked rice pudding,1015,106-25-2
R0000099,Baked rice pudding,504,138-87-4
R0000099,Baked rice pudding,1022,104-55-2
R00000100,Traditional shortbread,519,93-58-3
R00000100,Traditional shortbread,524,124-07-2
R00000100,Traditional shortbread,1040,60-12-8
R00000100,Traditional shortbread,1046,513-86-0
R00000100,Traditional shortbread,1054,2463-63-0
R00000100,Traditional shortbread,549,503-74-2
R00000100,Traditional shortbread,550,13925-00-3
R00000100,Traditional shortbread,40,109-08-0
R00000100,Traditional shortbread,554,124-19-6
R00000100,Traditional shortbread,556,123-32-0
R00000100,Traditional shortbread,563,762-29-8
R00000100,Traditional shortbread,1064,108-95-2
